Domain, V4_m1, V5_m1, V6_m1, V9_m1, V10_m1, V11_m1, V12_m1, V13_m1, V14_m1,,,,,
84.09159,1.01687605203,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.108255,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.12492,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.141585,1.01687605203,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.15825,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.174915,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.19158,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.208245,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.22491,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.241575,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.25824,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.274905,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.29157,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.308235,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.3249,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.341565,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.35823,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.374895,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.39156,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.408225,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.42489,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.441555,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.45822,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.474885,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.49155,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.508215,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.52488,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.541545,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.55821,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.574875,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482914,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
84.59154,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.608205,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.62487,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.641535,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.6582,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.674865,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.69153,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.708195,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.72486,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.741525,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.75819,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.774855,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.79152,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.808185,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.82485,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
84.841515,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.85818,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.874845,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.89151,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.908175,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.92484,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
84.941505,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
84.95817,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
84.974835,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
84.9915,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.008165,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.02483,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.041495,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.05816,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482529,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.074825,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.09149,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.108155,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.12482,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.141485,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.15815,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.174815,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.19148,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.208145,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.22481,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.241475,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.25814,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.274805,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.29147,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.308135,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.3248,1.01687609812,1.01877145671,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.341465,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.35813,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.374795,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.39146,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.408125,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.42479,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.441455,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.45812,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.474785,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.49145,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.508115,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.52478,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.541445,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.55811,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.574775,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.59144,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.608105,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.62477,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.641435,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.6581,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.674765,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.69143,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.708095,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.72476,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.741425,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.75809,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.774755,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
85.79142,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.808085,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.82475,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.841415,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.85808,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.874745,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.89141,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.908075,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.92474,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.941405,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
85.95807,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
85.974735,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
85.9914,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.008065,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.02473,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
86.041395,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.05806,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.074725,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.09139,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.108055,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.12472,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.141385,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.15805,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.174715,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.19138,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.208045,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.22471,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.241375,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.25804,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.274705,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
86.29137,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.308035,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.3247,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.341365,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.35803,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.374695,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.39136,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.408025,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.42469,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.441355,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.45802,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.474685,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.49135,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.508015,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.52468,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
86.541345,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.55801,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.574675,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.59134,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.608005,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.62467,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.641335,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.658,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.674665,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.69133,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.707995,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.72466,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.741325,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.75799,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.774655,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499304,1.05426218228,1.04931418009,1.03360638226,,,,,
86.79132,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.807985,1.01687618487,1.01877148973,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.82465,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.841315,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.85798,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.874645,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.89131,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.907975,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.92464,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.941305,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
86.95797,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
86.974635,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
86.9913,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
87.007965,1.01687618488,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
87.02463,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
87.041295,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
87.05796,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
87.074625,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
87.09129,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
87.107955,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
87.12462,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
87.141285,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
87.15795,1.01687618488,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
87.174615,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
87.19128,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
87.207945,1.01687618487,1.01877148972,1.06918861256,1.05352898894,1.04885482528,1.05542497876,1.05426206169,1.04931420088,1.03360608647,,,,,
87.22461,1.01687609812,1.0187714567,1.06918864513,1.05352887725,1.04885482913,1.05542499305,1.05426218228,1.04931418009,1.03360638226,,,,,
87.241275,1.01687605204,1.0187714219,1.06918880786,1.0535295412,1.04885540424,1.05542532709,1.05426244268,1.04931458508,1.03360689396,,,,,
